ID,Strain,Counts,total_counts,rel_counts,bac_copies,bac_copies_raw,Ct_Mean_bac,Ct_SD_bac,abs_counts_org,limit_passed,Type,Experiment,Plate,CommunityCombo,Treatment,Notes,present,spec_name,spec_name_uniq,Treatment_simp,total_reads,sample_geq,abs_counts,geq_passed,is_low,arrival
3-7_7,ESL0819,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,14933,368066.106295537,0,0,No,second
3-7_7,ESL0197,166,14933,0.0111163195607045,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,61098973.6450591,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,14933,368066.106295537,61098973.6450591,1,No,both
3-7_7,ESL0394,596,14933,0.0399116051697583,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,219367399.35214,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,14933,368066.106295537,219367399.35214,1,No,second
3-7_7,ESL0295,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,14933,368066.106295537,0,0,No,first
3-7_7,ESL1028,176,14933,0.0117859773655662,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,64779634.7080145,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,14933,368066.106295537,64779634.7080145,1,No,both
3-7_7,ESL0263,1112,14933,0.0744659479006228,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,409289510.200637,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,14933,368066.106295537,409289510.200637,1,No,second
3-7_7,ESL0185,869,14933,0.0581932632424831,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,319849446.370821,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,14933,368066.106295537,319849446.370821,1,No,first
3-7_7,ESL0183,2506,14933,0.167816245898346,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,922373662.376615,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,14933,368066.106295537,922373662.376615,1,No,first
3-7_7,ESL0835,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,14933,368066.106295537,0,0,No,second
3-7_7,ESL0184,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,14933,368066.106295537,0,0,No,first
3-7_7,ESL0350,407,14933,0.0272550726578718,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,149802905.262283,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,14933,368066.106295537,149802905.262283,1,No,second
3-7_7,ESL0186,4841,14933,0.324181343333557,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,1781808020.57669,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,14933,368066.106295537,1781808020.57669,1,No,first
3-7_7,ESL0261,29,14933,0.00194200763409898,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,10673917.0825706,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,14933,368066.106295537,10673917.0825706,1,No,second
3-7_7,unknown,0,14933,0,5496331165.31125,4071356.41874907,14.5113744735718,0.206202000379562,0,Yes,bee,3,5,m4,Am4-B1,,0,NA,NA (unknown),AmB,14933,368066.106295537,0,0,No,NA
3-7_8,ESL0825,1160,25450,0.0455795677799607,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,150166487.947457,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,25450,129453.868920221,150166487.947457,1,No,first
3-7_8,ESL0820,10,25450,0.000392927308447937,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,1294538.68920221,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,25450,129453.868920221,1294538.68920221,1,No,second
3-7_8,ESL0822,182,25450,0.00715127701375246,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,23560604.1434803,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,25450,129453.868920221,23560604.1434803,1,No,first
3-7_8,ESL0170,20,25450,0.000785854616895874,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,2589077.37840442,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,25450,129453.868920221,2589077.37840442,1,No,second
3-7_8,ESL0824,838,25450,0.0329273084479371,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,108482342.155145,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,25450,129453.868920221,108482342.155145,1,No,first
3-7_8,ESL0198,11,25450,0.000432220039292731,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,1423992.55812243,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,25450,129453.868920221,1423992.55812243,1,No,second
3-7_8,ESL0827,0,25450,0,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,25450,129453.868920221,0,0,No,dropout
3-7_8,ESL0199,38,25450,0.00149312377210216,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,4919247.01896841,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,25450,129453.868920221,4919247.01896841,1,No,second
3-7_8,ESL0200,6,25450,0.000235756385068762,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,776723.213521327,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,25450,129453.868920221,776723.213521327,1,No,first
3-7_8,ESL0819,0,25450,0,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,25450,129453.868920221,0,0,No,second
3-7_8,ESL0197,51,25450,0.00200392927308448,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,6602147.31493128,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,25450,129453.868920221,6602147.31493128,1,No,both
3-7_8,ESL0394,152,25450,0.00597249508840864,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,19676988.0758736,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,25450,129453.868920221,19676988.0758736,1,No,second
3-7_8,ESL0295,6,25450,0.000235756385068762,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,776723.213521327,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,25450,129453.868920221,776723.213521327,1,No,first
3-7_8,ESL1028,2,25450,7.85854616895874e-05,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,258907.737840442,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,25450,129453.868920221,258907.737840442,1,No,both
3-7_8,ESL0263,1902,25450,0.0747347740667976,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,246221258.686261,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,25450,129453.868920221,246221258.686261,1,No,second
3-7_8,ESL0185,1542,25450,0.0605893909626719,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,199617865.874981,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,25450,129453.868920221,199617865.874981,1,No,first
3-7_8,ESL0183,17631,25450,0.692770137524558,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,2282401162.93242,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,25450,129453.868920221,2282401162.93242,1,No,first
3-7_8,ESL0835,21,25450,0.000825147347740668,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,2718531.24732465,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,25450,129453.868920221,2718531.24732465,1,No,second
3-7_8,ESL0184,0,25450,0,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,25450,129453.868920221,0,0,No,first
3-7_8,ESL0350,18,25450,0.000707269155206287,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,2330169.64056398,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,25450,129453.868920221,2330169.64056398,1,No,second
3-7_8,ESL0186,1503,25450,0.059056974459725,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,194569164.987092,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,25450,129453.868920221,194569164.987092,1,No,first
3-7_8,ESL0261,0,25450,0,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,25450,129453.868920221,0,0,No,second
3-7_8,unknown,357,25450,0.0140275049115914,3294600964.01963,2440445.15853306,15.2656335830688,0.0439345575869083,46215031.204519,Yes,bee,3,5,m4,Am4-B1,,1,NA,NA (unknown),AmB,25450,129453.868920221,46215031.204519,1,No,NA
3-7_9,ESL0825,1295,14887,0.0869886478135286,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,341360196.025579,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AmB,14887,263598.606969559,341360196.025579,1,No,first
3-7_9,ESL0820,102,14887,0.00685161550345939,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,26887057.9108951,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AmB,14887,263598.606969559,26887057.9108951,1,No,second
3-7_9,ESL0822,810,14887,0.0544098878215893,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,213514871.645343,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AmB,14887,263598.606969559,213514871.645343,1,No,first
3-7_9,ESL0170,58,14887,0.00389601665882985,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,15288719.2042344,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AmB,14887,263598.606969559,15288719.2042344,1,No,second
3-7_9,ESL0824,1133,14887,0.0761066702492107,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,298657221.696511,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AmB,14887,263598.606969559,298657221.696511,1,No,first
3-7_9,ESL0198,67,14887,0.00450057096795862,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,17661106.6669605,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AmB,14887,263598.606969559,17661106.6669605,1,No,second
3-7_9,ESL0827,0,14887,0,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AmB,14887,263598.606969559,0,0,No,dropout
3-7_9,ESL0199,168,14887,0.0112850137704037,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,44284565.970886,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AmB,14887,263598.606969559,44284565.970886,1,No,second
3-7_9,ESL0200,460,14887,0.0308994424665816,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,121255359.205997,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AmB,14887,263598.606969559,121255359.205997,1,No,first
3-7_9,ESL0819,0,14887,0,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,0,Yes,bee,3,5,m4,Am4-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AmB,14887,263598.606969559,0,0,No,second
3-7_9,ESL0197,268,14887,0.0180022838718345,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,70644426.6678419,Yes,bee,3,5,m4,Am4-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AmB,14887,263598.606969559,70644426.6678419,1,No,both
3-7_9,ESL0394,198,14887,0.0133001948008329,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,52192524.1799728,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AmB,14887,263598.606969559,52192524.1799728,1,No,second
3-7_9,ESL0295,923,14887,0.0620004030362061,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,243301514.232903,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AmB,14887,263598.606969559,243301514.232903,1,No,first
3-7_9,ESL1028,105,14887,0.00705313360650232,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,27677853.7318037,Yes,bee,3,5,m4,Am4-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AmB,14887,263598.606969559,27677853.7318037,1,No,both
3-7_9,ESL0263,272,14887,0.0182709746758917,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,71698821.0957201,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AmB,14887,263598.606969559,71698821.0957201,1,No,second
3-7_9,ESL0185,773,14887,0.0519244978840599,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,203761723.187469,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AmB,14887,263598.606969559,203761723.187469,1,No,first
3-7_9,ESL0183,3508,14887,0.235641835158192,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,924703913.249214,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AmB,14887,263598.606969559,924703913.249214,1,No,first
3-7_9,ESL0835,0,14887,0,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AmB,14887,263598.606969559,0,0,No,second
3-7_9,ESL0184,1266,14887,0.0850406394841137,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,333715836.423462,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AmB,14887,263598.606969559,333715836.423462,1,No,first
3-7_9,ESL0350,6,14887,0.000403036206085847,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,1581591.64181736,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AmB,14887,263598.606969559,1581591.64181736,1,No,second
3-7_9,ESL0186,2869,14887,0.192718479210049,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,756264403.395666,Yes,bee,3,5,m4,Am4-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AmB,14887,263598.606969559,756264403.395666,1,No,first
3-7_9,ESL0261,0,14887,0,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,0,Yes,bee,3,5,m4,Am4-B1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AmB,14887,263598.606969559,0,0,No,second
3-7_9,unknown,606,14887,0.0407066568146705,3924192461.95583,2906809.2310784,15.0079107284546,0.120386824011803,159740755.823553,Yes,bee,3,5,m4,Am4-B1,,1,NA,NA (unknown),AmB,14887,263598.606969559,159740755.823553,1,No,NA
eb-5,ESL0825,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0820,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0822,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0170,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0824,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0198,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0827,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0199,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0200,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0819,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0197,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),extraction_blank,642,42.8010172074682,0,0,No,both
eb-5,ESL0394,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0295,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL1028,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),extraction_blank,642,42.8010172074682,0,0,No,both
eb-5,ESL0263,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus apis,Lactobacillus apis (ESL0263),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0185,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus apis,Lactobacillus apis (ESL0185),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0183,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0835,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0184,0,642,0,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,0,No,blank,3,5,SW,extraction_blank,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),extraction_blank,642,42.8010172074682,0,0,No,aliquot
eb-5,ESL0350,98,642,0.152647975077882,27478.2530471946,20.3542615164405,32.5002593994141,0.648347973823547,4194.49968633189,No,blank,3,5,SW,extraction_blank,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),extraction_blank,642,42.8010172074682,4194.49968633189,1,No,aliquot
